ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
159,1581,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-9197,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,PCB Con 105,PCB - 105,9197,None,0.001,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
160,1591,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-8997,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,ATRZ-ISOPR,Atrazine-desisopropyl :- {Atrazine de-isopropyl},8997,None,0.02,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
161,1601,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-0562,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Endrin,Endrin,562,None,0.003,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
162,1611,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-9073,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Carbetamide,Carbetamide,9073,None,0.04,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
163,1621,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-9774,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,PCB Con 180,PCB - 180,9774,None,0.001,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
164,1631,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-8998,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,PirimiphsEth,Pirimiphos-ethyl,8998,None,0.005,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
165,1641,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-6040,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Tin - as Sn,Tin,6040,None,2.5,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
166,1651,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-0158,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Hardness,"Hardness, Total as CaCO3",158,None,244.0,None,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
167,1661,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-9769,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,PCB Con 052,PCB - 052,9769,None,0.001,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
168,1671,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-9350,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,"2,3,5,6-Tetr","2,3,5,6-Tetrachloroaniline",9350,None,0.001,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
169,1681,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-1119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,ParathionMyl,Parathion-methyl,1119,None,0.003,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
170,1691,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-0237,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Magnesium-Mg,Magnesium,237,None,15.1,None,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
171,1701,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-3328,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,TetClEthene,Tetrachloroethylene :- {Perchloroethylene},3328,None,0.1,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
172,1711,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-6046,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Arsenic - As,Arsenic,6046,None,16.5,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
173,1721,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-0211,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,Potassium- K,Potassium,211,None,4.6,None,mg/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
174,1731,http://environment.data.gov.uk/water-quality/data/measurement/AN-1477171-0581,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-TF423865,AN-TF423865,WALK FARM MANBY,2007-10-05T12:20:00,DDE (OP'),DDE -op,581,None,0.001,None,ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),542369,386504
