ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
11,81,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026708-0082,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-03-22T13:35:00,O Dissolved,"Oxygen, Dissolved : (Laboratory) as O2",82,None,14.7,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
12,89,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026708-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-03-22T13:35:00,BOD ATU,BOD : 5 Day ATU,85,None,1.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
13,97,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026708-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-03-22T13:35:00,Temp Water,Temperature of Water,76,None,10.3,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
14,105,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026136-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-04-12T15:20:00,BOD ATU,BOD : 5 Day ATU,85,None,1.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
15,113,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026136-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-04-12T15:20:00,Chloride Ion,Chloride,172,None,32.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
16,121,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026136-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-04-12T15:20:00,pH,pH,61,None,8.01,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
17,129,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032825-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-05-23T12:40:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
18,137,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032825-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-05-23T12:40:00,Cu Filtered,"Copper, Dissolved",6450,None,1.7000000000000002,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
19,145,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032825-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-05-23T12:40:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
20,153,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032825-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-05-23T12:40:00,Turbidity,Turbidity,68,None,3.5,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
21,161,http://environment.data.gov.uk/water-quality/data/measurement/AN-1035880-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-06-20T11:50:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.07,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
22,169,http://environment.data.gov.uk/water-quality/data/measurement/AN-1035880-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-06-20T11:50:00,Cu Filtered,"Copper, Dissolved",6450,None,1.9,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
23,177,http://environment.data.gov.uk/water-quality/data/measurement/AN-1035880-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-06-20T11:50:00,Zinc - as Zn,Zinc,6455,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
24,185,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037851-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-07-11T14:10:00,Iron - as Fe,Iron,6051,None,260.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
25,193,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037851-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-07-11T14:10:00,Nitrate-N,Nitrate as N,117,None,6.45,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
26,201,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037851-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-07-11T14:10:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,90.3,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
27,209,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037851-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-07-11T14:10:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,6.47,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
28,217,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046346-9639,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-08-15T11:05:00,OdourPhenolc,Odour : Phenolic,9639,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
29,225,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046346-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-08-15T11:05:00,Iron - as Fe,Iron,6051,None,170.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
30,233,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046346-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-08-15T11:05:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,4.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
31,241,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050825-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-09-21T14:27:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,85.2,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
32,249,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050825-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-09-21T14:27:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0007,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
33,257,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050825-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-09-21T14:27:00,Cond @ 25C,Conductivity at 25 C,77,None,698.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
34,265,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050826-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-10-16T12:15:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0006000000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
35,273,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050826-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-10-16T12:15:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,78.0,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
36,281,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050826-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-10-16T12:15:00,Chloride Ion,Chloride,172,None,38.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
37,289,http://environment.data.gov.uk/water-quality/data/measurement/AN-1054028-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-11-16T13:30:00,Iron - as Fe,Iron,6051,None,780.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
38,297,http://environment.data.gov.uk/water-quality/data/measurement/AN-1054028-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-11-16T13:30:00,Cu Filtered,"Copper, Dissolved",6450,None,1.6,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
39,305,http://environment.data.gov.uk/water-quality/data/measurement/AN-1054028-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-11-16T13:30:00,Cond @ 25C,Conductivity at 25 C,77,None,699.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
40,313,http://environment.data.gov.uk/water-quality/data/measurement/AN-1054028-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-11-16T13:30:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,7.92,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
41,321,http://environment.data.gov.uk/water-quality/data/measurement/AN-1057813-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-12-14T13:20:00,Nitrite-N,Nitrite as N,118,None,0.044,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
42,329,http://environment.data.gov.uk/water-quality/data/measurement/AN-1057813-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-12-14T13:20:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.14,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
43,337,http://environment.data.gov.uk/water-quality/data/measurement/AN-1057813-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2000-12-14T13:20:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
44,345,http://environment.data.gov.uk/water-quality/data/measurement/AN-689677-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-01-24T10:25:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
45,353,http://environment.data.gov.uk/water-quality/data/measurement/AN-689677-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-01-24T10:25:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,12.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
46,361,http://environment.data.gov.uk/water-quality/data/measurement/AN-691228-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-02-15T15:15:00,Zinc - as Zn,Zinc,6455,None,16.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
47,369,http://environment.data.gov.uk/water-quality/data/measurement/AN-691228-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-02-15T15:15:00,pH,pH,61,None,8.3,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
48,377,http://environment.data.gov.uk/water-quality/data/measurement/AN-691228-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-02-15T15:15:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
49,385,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026709-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-03-22T14:30:00,Mercury - Hg,Mercury,105,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
50,393,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026709-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-03-22T14:30:00,Chloride Ion,Chloride,172,None,52.9,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
51,401,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026709-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-03-22T14:30:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.03,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
52,409,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026137-3683,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-04-12T15:55:00,N Inorganic,"Nitrogen, Total Inorganic : (Calculated)",3683,None,9.65,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
53,417,http://environment.data.gov.uk/water-quality/data/measurement/AN-1026137-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-04-12T15:55:00,Iron - as Fe,Iron,6051,None,1470.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
54,425,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032826-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-05-23T13:15:00,Mercury - Hg,Mercury,105,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
55,433,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032826-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-05-23T13:15:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,10.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
56,441,http://environment.data.gov.uk/water-quality/data/measurement/AN-1032826-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-05-23T13:15:00,Zinc - as Zn,Zinc,6455,None,10.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
57,449,http://environment.data.gov.uk/water-quality/data/measurement/AN-1045489-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-06-20T10:50:00,Nickel - Ni,Nickel,6462,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
58,457,http://environment.data.gov.uk/water-quality/data/measurement/AN-1045489-3683,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-06-20T10:50:00,N Inorganic,"Nitrogen, Total Inorganic : (Calculated)",3683,None,9.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
59,465,http://environment.data.gov.uk/water-quality/data/measurement/AN-1045489-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-06-20T10:50:00,Chromium -Cr,Chromium,3164,None,1.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
60,473,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037852-0105,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-07-11T14:50:00,Mercury - Hg,Mercury,105,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
61,481,http://environment.data.gov.uk/water-quality/data/measurement/AN-1037852-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-07-11T14:50:00,Cond @ 25C,Conductivity at 25 C,77,None,831.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
62,489,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046347-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-08-15T10:25:00,Zinc - as Zn,Zinc,6455,None,23.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
63,497,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046347-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-08-15T10:25:00,Turbidity,Turbidity,68,None,3.5,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
64,505,http://environment.data.gov.uk/water-quality/data/measurement/AN-1046347-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-08-15T10:25:00,Chloride Ion,Chloride,172,None,85.6,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
65,513,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050827-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-09-21T12:35:00,Temp Water,Temperature of Water,76,None,13.2,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
66,521,http://environment.data.gov.uk/water-quality/data/measurement/AN-1050827-0081,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2000-09-21T12:35:00,O Diss% Satn,"Oxygen, Dissolved, % Saturation : (Laboratory)",81,None,89.9,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
