ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
19,154,http://environment.data.gov.uk/water-quality/data/measurement/AN-1273319-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-06-01T12:00:00,Zinc - as Zn,Zinc,6455,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
20,164,http://environment.data.gov.uk/water-quality/data/measurement/AN-1277139-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-06-30T13:55:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,10.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
21,174,http://environment.data.gov.uk/water-quality/data/measurement/AN-1277139-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-06-30T13:55:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
22,184,http://environment.data.gov.uk/water-quality/data/measurement/AN-1277139-0062,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-06-30T13:55:00,Cond @ 20C,Conductivity at 20 C,62,None,717.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
23,194,http://environment.data.gov.uk/water-quality/data/measurement/AN-1285667-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-08-06T11:35:00,Chloride Ion,Chloride,172,None,43.1,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
24,204,http://environment.data.gov.uk/water-quality/data/measurement/AN-1285667-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-08-06T11:35:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,3.65,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
25,214,http://environment.data.gov.uk/water-quality/data/measurement/AN-1285667-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-08-06T11:35:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.14400000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
26,224,http://environment.data.gov.uk/water-quality/data/measurement/AN-1293338-6841,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-09-09T11:50:00,Phenol Odour,Phenolic Odour,6841,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
27,234,http://environment.data.gov.uk/water-quality/data/measurement/AN-1293338-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-09-09T11:50:00,Nickel - Ni,Nickel,6462,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
28,244,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305119-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-10-04T11:20:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.03,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
29,254,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305119-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-10-04T11:20:00,Lead - as Pb,Lead,50,None,3.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
30,264,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305119-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-10-04T11:20:00,BOD ATU,BOD : 5 Day ATU,85,None,2.7,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
31,274,http://environment.data.gov.uk/water-quality/data/measurement/AN-1315700-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-11-08T12:10:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,3.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
32,284,http://environment.data.gov.uk/water-quality/data/measurement/AN-1315700-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-11-08T12:10:00,Turbidity,Turbidity,68,None,8.4,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
33,294,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324659-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-12-02T11:25:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,96.2,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
34,304,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324659-6841,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-12-02T11:25:00,Phenol Odour,Phenolic Odour,6841,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
35,314,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324659-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2004-12-02T11:25:00,Turbidity,Turbidity,68,None,3.9,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
36,324,http://environment.data.gov.uk/water-quality/data/measurement/AN-1251568-0052,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-02-02T11:15:00,Pb Filtered,"Lead, Dissolved",52,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
37,334,http://environment.data.gov.uk/water-quality/data/measurement/AN-1251568-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-02-02T11:15:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,93.8,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
38,344,http://environment.data.gov.uk/water-quality/data/measurement/AN-1251568-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-02-02T11:15:00,Cu Filtered,"Copper, Dissolved",6450,None,2.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
39,354,http://environment.data.gov.uk/water-quality/data/measurement/AN-1258924-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-03-09T13:35:00,Lead - as Pb,Lead,50,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
40,364,http://environment.data.gov.uk/water-quality/data/measurement/AN-1258924-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-03-09T13:35:00,Chloride Ion,Chloride,172,None,57.3,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
41,374,http://environment.data.gov.uk/water-quality/data/measurement/AN-1263932-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-04-14T13:05:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
42,384,http://environment.data.gov.uk/water-quality/data/measurement/AN-1263932-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-04-14T13:05:00,Chromium -Cr,Chromium,3164,None,0.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
43,394,http://environment.data.gov.uk/water-quality/data/measurement/AN-1263932-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-04-14T13:05:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,11.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
44,404,http://environment.data.gov.uk/water-quality/data/measurement/AN-1269097-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-05-06T13:45:00,Nickel - Ni,Nickel,6462,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
45,414,http://environment.data.gov.uk/water-quality/data/measurement/AN-1269097-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-05-06T13:45:00,Copper - Cu,Copper,6452,None,5.2,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
46,424,http://environment.data.gov.uk/water-quality/data/measurement/AN-1273329-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-06-01T13:20:00,Cu Filtered,"Copper, Dissolved",6450,None,3.8,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
47,434,http://environment.data.gov.uk/water-quality/data/measurement/AN-1273329-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-06-01T13:20:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.03,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
48,444,http://environment.data.gov.uk/water-quality/data/measurement/AN-1273329-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-06-01T13:20:00,Fe- Filt,"Iron, Dissolved",6460,None,60.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
49,454,http://environment.data.gov.uk/water-quality/data/measurement/AN-1277140-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-06-30T14:55:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00235,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
50,464,http://environment.data.gov.uk/water-quality/data/measurement/AN-1277140-3410,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-06-30T14:55:00,Ni- Filtered,"Nickel, Dissolved",3410,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
51,474,http://environment.data.gov.uk/water-quality/data/measurement/AN-1285060-0062,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-08-02T09:50:00,Cond @ 20C,Conductivity at 20 C,62,None,912.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),462655,234551
52,484,http://environment.data.gov.uk/water-quality/data/measurement/AN-1285417-0062,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-08-04T14:55:00,Cond @ 20C,Conductivity at 20 C,62,None,678.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
53,494,http://environment.data.gov.uk/water-quality/data/measurement/AN-1293353-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-09-09T13:15:00,pH,pH,61,None,7.99,None,phunits,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
54,504,http://environment.data.gov.uk/water-quality/data/measurement/AN-1293353-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-09-09T13:15:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0009100000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
55,514,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305125-1085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-10-04T12:45:00,Pentachlrphl,Pentachlorophenol,1085,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
56,524,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305125-9819,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-10-04T12:45:00,"2,4,6-T","2,4,6-Trichlorophenol",9819,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
57,534,http://environment.data.gov.uk/water-quality/data/measurement/AN-1305125-5558,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-10-04T12:45:00,"3,5-Xylenol","3,5-Dimethylphenol :- {3,5-Xylenol}",5558,None,0.221,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
58,544,http://environment.data.gov.uk/water-quality/data/measurement/AN-1315710-9814,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-11-08T13:45:00,2Chlorophenl,2-Chlorophenol,9814,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
59,554,http://environment.data.gov.uk/water-quality/data/measurement/AN-1315710-6577,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-11-08T13:45:00,"3,4 Xylenol","3,4-Dimethylphenol :- {3,4-Xylenol}",6577,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
60,564,http://environment.data.gov.uk/water-quality/data/measurement/AN-1315710-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-11-08T13:45:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,9.76,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
61,574,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324679-5560,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-12-02T12:45:00,p-Cresol,4-Methylphenol :- {p-Cresol},5560,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
62,584,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324679-6569,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-12-02T12:45:00,"2,6-Xylenol","2,6-Dimethylphenol :- {2,6-Xylenol}",6569,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
63,594,http://environment.data.gov.uk/water-quality/data/measurement/AN-1324679-3343,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2004-12-02T12:45:00,"2,4-Xylenol","2,4-Dimethylphenol :- {2,4-Xylenol}",3343,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
64,604,http://environment.data.gov.uk/water-quality/data/measurement/AN-1251562-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M07,AN-01M07,R.OUSE BOURTON MILL,2004-02-02T10:25:00,pH,pH,61,None,8.0,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING (GQA & RE ONLY),470789,233419
65,614,http://environment.data.gov.uk/water-quality/data/measurement/AN-1251562-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M07,AN-01M07,R.OUSE BOURTON MILL,2004-02-02T10:25:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,9.74,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING (GQA & RE ONLY),470789,233419
66,624,http://environment.data.gov.uk/water-quality/data/measurement/AN-1258934-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M07,AN-01M07,R.OUSE BOURTON MILL,2004-03-09T14:50:00,Temp Water,Temperature of Water,76,None,6.91,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING (GQA & RE ONLY),470789,233419
