ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
15,141,http://environment.data.gov.uk/water-quality/data/measurement/AN-1408649-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-06-14T11:47:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
16,151,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411016-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-07-05T11:25:00,Iron - as Fe,Iron,6051,None,99.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
17,161,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411016-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-07-05T11:25:00,Nitrate-N,Nitrate as N,117,None,4.24,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
18,171,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411016-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-07-05T11:25:00,Chloride Ion,Chloride,172,None,45.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
19,181,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417363-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-08-17T10:38:00,Chloride Ion,Chloride,172,None,48.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
20,191,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417363-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-08-17T10:38:00,Lead - as Pb,Lead,50,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
21,201,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417363-0062,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-08-17T10:38:00,Cond @ 20C,Conductivity at 20 C,62,None,704.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
22,211,http://environment.data.gov.uk/water-quality/data/measurement/AN-1422443-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-09-21T10:48:00,BOD ATU,BOD : 5 Day ATU,85,None,1.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
23,221,http://environment.data.gov.uk/water-quality/data/measurement/AN-1422443-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-09-21T10:48:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
24,231,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424889-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-10-13T11:25:00,Cu Filtered,"Copper, Dissolved",6450,None,2.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
25,241,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424889-6396,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-10-13T11:25:00,TurbidityNTU,Turbidity,6396,None,12.1,None,ntu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
26,251,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424889-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-10-13T11:25:00,Fe- Filt,"Iron, Dissolved",6460,None,42.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
27,261,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427188-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-11-01T11:47:00,Iron - as Fe,Iron,6051,None,150.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
28,271,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427188-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-11-01T11:47:00,Temp Water,Temperature of Water,76,None,8.68,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
29,281,http://environment.data.gov.uk/water-quality/data/measurement/AN-1431228-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-11-21T11:00:00,Temp Water,Temperature of Water,76,None,7.55,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
30,291,http://environment.data.gov.uk/water-quality/data/measurement/AN-1431228-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-11-21T11:00:00,Nitrite-N,Nitrite as N,118,None,0.0371,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
31,301,http://environment.data.gov.uk/water-quality/data/measurement/AN-1431228-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-11-21T11:00:00,Lead - as Pb,Lead,50,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
32,311,http://environment.data.gov.uk/water-quality/data/measurement/AN-1433709-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-12-08T11:33:00,Copper - Cu,Copper,6452,None,3.8,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
33,321,http://environment.data.gov.uk/water-quality/data/measurement/AN-1433709-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-12-08T11:33:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,11.1,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
34,331,http://environment.data.gov.uk/water-quality/data/measurement/AN-1433709-6396,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2006-12-08T11:33:00,TurbidityNTU,Turbidity,6396,None,49.6,None,ntu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
35,341,http://environment.data.gov.uk/water-quality/data/measurement/AN-1389246-1085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-01-31T12:00:00,Pentachlrphl,Pentachlorophenol,1085,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
36,351,http://environment.data.gov.uk/water-quality/data/measurement/AN-1389246-6577,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-01-31T12:00:00,"3,4 Xylenol","3,4-Dimethylphenol :- {3,4-Xylenol}",6577,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
37,361,http://environment.data.gov.uk/water-quality/data/measurement/AN-1389246-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-01-31T12:00:00,Chloride Ion,Chloride,172,None,63.3,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
38,371,http://environment.data.gov.uk/water-quality/data/measurement/AN-1393695-9091,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-03-01T12:35:00,25Dichlrphnl,"2,5-Dichlorophenol",9091,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
39,381,http://environment.data.gov.uk/water-quality/data/measurement/AN-1393695-5560,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-03-01T12:35:00,p-Cresol,4-Methylphenol :- {p-Cresol},5560,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
40,391,http://environment.data.gov.uk/water-quality/data/measurement/AN-1393695-9522,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-03-01T12:35:00,Phenol,Phenol,9522,None,0.047,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
41,401,http://environment.data.gov.uk/water-quality/data/measurement/AN-1397810-5558,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-04-06T11:40:00,"3,5-Xylenol","3,5-Dimethylphenol :- {3,5-Xylenol}",5558,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
42,411,http://environment.data.gov.uk/water-quality/data/measurement/AN-1397810-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-04-06T11:40:00,BOD ATU,BOD : 5 Day ATU,85,None,1.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
43,421,http://environment.data.gov.uk/water-quality/data/measurement/AN-1397810-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-04-06T11:40:00,pH,pH,61,None,8.27,None,phunits,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
44,431,http://environment.data.gov.uk/water-quality/data/measurement/AN-1402482-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-05-11T12:50:00,Chloride Ion,Chloride,172,None,82.7,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
45,441,http://environment.data.gov.uk/water-quality/data/measurement/AN-1402482-5560,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-05-11T12:50:00,p-Cresol,4-Methylphenol :- {p-Cresol},5560,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
46,451,http://environment.data.gov.uk/water-quality/data/measurement/AN-1402482-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-05-11T12:50:00,Iron - as Fe,Iron,6051,None,179.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
47,461,http://environment.data.gov.uk/water-quality/data/measurement/AN-1402482-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-05-11T12:50:00,pH,pH,61,None,8.23,None,phunits,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
48,471,http://environment.data.gov.uk/water-quality/data/measurement/AN-1408656-6396,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-06-14T12:55:00,TurbidityNTU,Turbidity,6396,None,3.3,None,ntu,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
49,481,http://environment.data.gov.uk/water-quality/data/measurement/AN-1408656-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-06-14T12:55:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0013000000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
50,491,http://environment.data.gov.uk/water-quality/data/measurement/AN-1408656-9094,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-06-14T12:55:00,"2,5-Xylenol","2,5-Dimethylphenol :- {2,5-Xylenol}",9094,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
51,501,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411029-9703,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-07-05T12:30:00,3Chlorophenl,3-Chlorophenol,9703,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
52,511,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411029-5561,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-07-05T12:30:00,m-Cresol,3-Methylphenol :- {m-Cresol},5561,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
53,521,http://environment.data.gov.uk/water-quality/data/measurement/AN-1411029-9818,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-07-05T12:30:00,245Trichlphl,"2,4,5-Trichlorophenol",9818,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
54,531,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417365-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-08-17T09:38:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00093,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
55,541,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417365-9451,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-08-17T09:38:00,"2,3-Xylenol","2,3-Dimethylphenol :- {2,3-Xylenol}",9451,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
56,551,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417365-9817,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-08-17T09:38:00,"2,6-DCP","2,6-Dichlorophenol",9817,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
57,561,http://environment.data.gov.uk/water-quality/data/measurement/AN-1417365-9815,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-08-17T09:38:00,4ClPhenol,4-Chlorophenol,9815,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
58,571,http://environment.data.gov.uk/water-quality/data/measurement/AN-1422448-9815,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-09-21T09:48:00,4ClPhenol,4-Chlorophenol,9815,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
59,581,http://environment.data.gov.uk/water-quality/data/measurement/AN-1422448-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-09-21T09:48:00,Fe- Filt,"Iron, Dissolved",6460,None,51.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
60,591,http://environment.data.gov.uk/water-quality/data/measurement/AN-1422448-9819,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-09-21T09:48:00,"2,4,6-T","2,4,6-Trichlorophenol",9819,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
61,601,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424892-9094,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-10-13T12:19:00,"2,5-Xylenol","2,5-Dimethylphenol :- {2,5-Xylenol}",9094,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
62,611,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424892-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-10-13T12:19:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,13.6,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
63,621,http://environment.data.gov.uk/water-quality/data/measurement/AN-1424892-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-10-13T12:19:00,Fe- Filt,"Iron, Dissolved",6460,None,39.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
64,631,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427193-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-11-01T12:55:00,Iron - as Fe,Iron,6051,None,159.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
65,641,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427193-5560,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-11-01T12:55:00,p-Cresol,4-Methylphenol :- {p-Cresol},5560,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
66,651,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427193-9819,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-11-01T12:55:00,"2,4,6-T","2,4,6-Trichlorophenol",9819,None,0.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
67,661,http://environment.data.gov.uk/water-quality/data/measurement/AN-1427193-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2006-11-01T12:55:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.03,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),462655,234551
