ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
21,1441,http://environment.data.gov.uk/water-quality/data/measurement/AN-1849918-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M04,AN-04M04,R.TOVE CAPPENHAM BRIDGE,2016-10-27T09:56:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,4.05,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),471467,248759
22,1451,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851271-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M04,AN-04M04,R.TOVE CAPPENHAM BRIDGE,2016-11-08T15:06:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0017800000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471467,248759
23,1461,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854312-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M04,AN-04M04,R.TOVE CAPPENHAM BRIDGE,2016-11-28T12:41:00,Nitrite-N,Nitrite as N,118,None,0.049800000000000004,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471467,248759
24,1471,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854312-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M04,AN-04M04,R.TOVE CAPPENHAM BRIDGE,2016-11-28T12:41:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,12.6,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),471467,248759
25,1481,http://environment.data.gov.uk/water-quality/data/measurement/AN-1820881-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-01-06T12:59:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.045,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
26,1491,http://environment.data.gov.uk/water-quality/data/measurement/AN-1820881-6458,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-01-06T12:59:00,Mn- Filtered,"Manganese, Dissolved",6458,None,10.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
27,1501,http://environment.data.gov.uk/water-quality/data/measurement/AN-1824237-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-02-16T14:58:00,pH,pH,61,None,7.87,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
28,1511,http://environment.data.gov.uk/water-quality/data/measurement/AN-1824237-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-02-16T14:58:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.10400000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
29,1521,http://environment.data.gov.uk/water-quality/data/measurement/AN-1828395-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-03-29T11:37:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,12.2,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
30,1531,http://environment.data.gov.uk/water-quality/data/measurement/AN-1829914-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-04-25T13:52:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,98.3,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
31,1541,http://environment.data.gov.uk/water-quality/data/measurement/AN-1829914-4820,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-04-25T13:52:00,Mn BLM Bio,Manganese : BLM Bioavailable,4820,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
32,1551,http://environment.data.gov.uk/water-quality/data/measurement/AN-1834819-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-06-07T12:05:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.321,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
33,1561,http://environment.data.gov.uk/water-quality/data/measurement/AN-1834819-4820,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-06-07T12:05:00,Mn BLM Bio,Manganese : BLM Bioavailable,4820,None,7.27,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
34,1571,http://environment.data.gov.uk/water-quality/data/measurement/AN-1836870-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-06-21T10:51:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,88.2,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
35,1581,http://environment.data.gov.uk/water-quality/data/measurement/AN-1844302-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-08-31T10:04:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.504,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
36,1591,http://environment.data.gov.uk/water-quality/data/measurement/AN-1844302-4820,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-08-31T10:04:00,Mn BLM Bio,Manganese : BLM Bioavailable,4820,None,2.02,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
37,1601,http://environment.data.gov.uk/water-quality/data/measurement/AN-1847837-4820,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-10-13T16:01:00,Mn BLM Bio,Manganese : BLM Bioavailable,4820,None,3.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
38,1611,http://environment.data.gov.uk/water-quality/data/measurement/AN-1847837-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-10-13T16:01:00,Nitrite-N,Nitrite as N,118,None,0.128,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
39,1621,http://environment.data.gov.uk/water-quality/data/measurement/AN-1849923-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-10-27T10:27:00,pH,pH,61,None,8.01,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
40,1631,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851275-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-08T15:38:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,97.1,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
41,1641,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851275-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-08T15:38:00,Nitrite-N,Nitrite as N,118,None,0.0819,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
42,1651,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851626-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-10T13:38:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0008300000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
43,1661,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851626-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-10T13:38:00,Fe- Filt,"Iron, Dissolved",6460,None,57.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
44,1671,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854387-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-28T12:19:00,Fe- Filt,"Iron, Dissolved",6460,None,30.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
45,1681,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854387-4820,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M05,AN-04M05,R.TOVE A508 RD.BR.STOKE PARK,2016-11-28T12:19:00,Mn BLM Bio,Manganese : BLM Bioavailable,4820,None,6.35,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),474837,248124
46,1691,http://environment.data.gov.uk/water-quality/data/measurement/AN-1820855-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-01-06T13:31:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.198,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
47,1701,http://environment.data.gov.uk/water-quality/data/measurement/AN-1823141-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-02-02T11:32:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,236.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
48,1711,http://environment.data.gov.uk/water-quality/data/measurement/AN-1823141-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-02-02T11:32:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.201,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
49,1721,http://environment.data.gov.uk/water-quality/data/measurement/AN-1829892-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-04-25T14:30:00,pH,pH,61,None,8.32,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
50,1731,http://environment.data.gov.uk/water-quality/data/measurement/AN-1831903-0239,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-05-06T13:04:00,Ca Filtered,"Calcium, Dissolved",239,None,125.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
51,1741,http://environment.data.gov.uk/water-quality/data/measurement/AN-1832371-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-05-17T12:19:00,pH,pH,61,None,8.25,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
52,1751,http://environment.data.gov.uk/water-quality/data/measurement/AN-1832371-0106,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-05-17T12:19:00,Cd Filtered,"Cadmium, Dissolved",106,None,0.01,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
53,1761,http://environment.data.gov.uk/water-quality/data/measurement/AN-1834576-3878,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-06-02T09:43:00,Ni BLM Bio,Nickel : BLM Bioavailable,3878,None,0.41000000000000003,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
54,1771,http://environment.data.gov.uk/water-quality/data/measurement/AN-1834576-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-06-02T09:43:00,Nitrite-N,Nitrite as N,118,None,0.132,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
55,1781,http://environment.data.gov.uk/water-quality/data/measurement/AN-1844288-0239,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-08-31T10:26:00,Ca Filtered,"Calcium, Dissolved",239,None,109.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
56,1791,http://environment.data.gov.uk/water-quality/data/measurement/AN-1847818-3410,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-10-13T15:29:00,Ni- Filtered,"Nickel, Dissolved",3410,None,0.925,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
57,1801,http://environment.data.gov.uk/water-quality/data/measurement/AN-1847818-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-10-13T15:29:00,pH,pH,61,None,8.14,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
58,1811,http://environment.data.gov.uk/water-quality/data/measurement/AN-1849919-3878,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-10-27T10:52:00,Ni BLM Bio,Nickel : BLM Bioavailable,3878,None,0.73,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
59,1821,http://environment.data.gov.uk/water-quality/data/measurement/AN-1851274-0239,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-11-08T16:00:00,Ca Filtered,"Calcium, Dissolved",239,None,128.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
60,1831,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854317-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-11-28T11:58:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0024500000000000004,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
61,1841,http://environment.data.gov.uk/water-quality/data/measurement/AN-1854317-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-11-28T11:58:00,Cond @ 25C,Conductivity at 25 C,77,None,818.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
62,1851,http://environment.data.gov.uk/water-quality/data/measurement/AN-1856299-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-11-30T11:08:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.37,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
63,1861,http://environment.data.gov.uk/water-quality/data/measurement/AN-1858539-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M06,AN-04M06,R.TOVE BOZENHAM MILL,2016-12-16T10:32:00,pH,pH,61,None,8.25,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),476642,248243
64,1871,http://environment.data.gov.uk/water-quality/data/measurement/AN-1823131-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M08,AN-04M08,R.TOVE COSGROVE PARK FT.BR.,2016-02-02T11:42:00,Nitrate-N,Nitrate as N,117,None,7.86,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479963,242331
65,1881,http://environment.data.gov.uk/water-quality/data/measurement/AN-1832353-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M08,AN-04M08,R.TOVE COSGROVE PARK FT.BR.,2016-05-17T11:45:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,121.8,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479963,242331
