ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
11,47,http://environment.data.gov.uk/water-quality/data/measurement/AN-1174854-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-04-16T11:40:00,Copper - Cu,Copper,6452,None,2.6,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
12,57,http://environment.data.gov.uk/water-quality/data/measurement/AN-1174854-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-04-16T11:40:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.056,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
13,67,http://environment.data.gov.uk/water-quality/data/measurement/AN-1174854-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-04-16T11:40:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
14,77,http://environment.data.gov.uk/water-quality/data/measurement/AN-1178450-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-05-22T09:45:00,Cadmium - Cd,Cadmium,108,None,0.1,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
15,87,http://environment.data.gov.uk/water-quality/data/measurement/AN-1178450-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-05-22T09:45:00,Chromium -Cr,Chromium,3164,None,1.9,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
16,97,http://environment.data.gov.uk/water-quality/data/measurement/AN-1178450-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-05-22T09:45:00,Zinc - as Zn,Zinc,6455,None,6.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
17,107,http://environment.data.gov.uk/water-quality/data/measurement/AN-1184221-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-011396,AN-011396,BUCKINGHAM GOLF CLUB TINGEWICK RD.,2002-07-15T11:30:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,15.3,None,mg/l,FINAL SEWAGE EFFLUENT,True,COMPLIANCE AUDIT (PERMIT),467020,233400
18,117,http://environment.data.gov.uk/water-quality/data/measurement/AN-1165737-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-01-23T12:10:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,91.4,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
19,127,http://environment.data.gov.uk/water-quality/data/measurement/AN-1165737-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-01-23T12:10:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.066,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
20,137,http://environment.data.gov.uk/water-quality/data/measurement/AN-1165737-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-01-23T12:10:00,Chloride Ion,Chloride,172,None,40.2,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
21,147,http://environment.data.gov.uk/water-quality/data/measurement/AN-1168126-9639,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-02-13T10:45:00,OdourPhenolc,Odour : Phenolic,9639,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
22,157,http://environment.data.gov.uk/water-quality/data/measurement/AN-1180779-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-06-14T12:15:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.14400000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
23,167,http://environment.data.gov.uk/water-quality/data/measurement/AN-1180779-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-06-14T12:15:00,Temp Water,Temperature of Water,76,None,15.0,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
24,177,http://environment.data.gov.uk/water-quality/data/measurement/AN-1180779-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-06-14T12:15:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",664,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
25,187,http://environment.data.gov.uk/water-quality/data/measurement/AN-1183634-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-07-12T11:00:00,Copper - Cu,Copper,6452,None,3.7,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
26,197,http://environment.data.gov.uk/water-quality/data/measurement/AN-1183634-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-07-12T11:00:00,Nitrite-N,Nitrite as N,118,None,0.0351,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
27,207,http://environment.data.gov.uk/water-quality/data/measurement/AN-1184667-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-07-22T11:10:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,4.86,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),459427,236819
28,217,http://environment.data.gov.uk/water-quality/data/measurement/AN-1186903-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-08-01T12:45:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.079,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
29,227,http://environment.data.gov.uk/water-quality/data/measurement/AN-1186903-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-08-01T12:45:00,Zinc - as Zn,Zinc,6455,None,5.4,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
30,237,http://environment.data.gov.uk/water-quality/data/measurement/AN-1188347-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-08-19T10:30:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.164,None,mg/l,RIVER / RUNNING SURFACE WATER,False,PLANNED INVESTIGATION (LOCAL MONITORING),459427,236819
31,247,http://environment.data.gov.uk/water-quality/data/measurement/AN-1190154-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-09-02T12:30:00,Phosphorus-P,"Phosphorus, Total as P",348,None,0.258,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
32,257,http://environment.data.gov.uk/water-quality/data/measurement/AN-1190154-9639,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-09-02T12:30:00,OdourPhenolc,Odour : Phenolic,9639,None,0.0,None,pres/nf,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
33,267,http://environment.data.gov.uk/water-quality/data/measurement/AN-1194047-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-09-18T21:35:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.148,None,mg/l,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),459427,236819
34,277,http://environment.data.gov.uk/water-quality/data/measurement/AN-1194047-5561,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-09-18T21:35:00,m-Cresol,3-Methylphenol :- {m-Cresol},5561,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),459427,236819
35,287,http://environment.data.gov.uk/water-quality/data/measurement/AN-1194047-9819,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-09-18T21:35:00,"2,4,6-T","2,4,6-Trichlorophenol",9819,None,0.04,None,ug/l,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),459427,236819
36,297,http://environment.data.gov.uk/water-quality/data/measurement/AN-1195995-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-10-15T12:25:00,Zinc - as Zn,Zinc,6455,None,13.2,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
37,307,http://environment.data.gov.uk/water-quality/data/measurement/AN-1195995-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-10-15T12:25:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,3.06,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
38,317,http://environment.data.gov.uk/water-quality/data/measurement/AN-1195995-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-10-15T12:25:00,Chloride Ion,Chloride,172,None,31.3,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
39,327,http://environment.data.gov.uk/water-quality/data/measurement/AN-1200983-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-11-15T16:05:00,Lead - as Pb,Lead,50,None,2.6,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
40,337,http://environment.data.gov.uk/water-quality/data/measurement/AN-1200983-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-11-15T16:05:00,BOD ATU,BOD : 5 Day ATU,85,None,1.3,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
41,347,http://environment.data.gov.uk/water-quality/data/measurement/AN-1200983-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-11-15T16:05:00,pH,pH,61,None,8.05,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
42,357,http://environment.data.gov.uk/water-quality/data/measurement/AN-1202758-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-12-09T14:51:00,Cond @ 25C,Conductivity at 25 C,77,None,726.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
43,367,http://environment.data.gov.uk/water-quality/data/measurement/AN-1202758-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-12-09T14:51:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,7.94,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
44,377,http://environment.data.gov.uk/water-quality/data/measurement/AN-1202758-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M04,AN-01M04,R.OUSE A422 RD.BR.BRACKLEY,2002-12-09T14:51:00,Fe- Filt,"Iron, Dissolved",6460,None,30.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),459427,236819
45,387,http://environment.data.gov.uk/water-quality/data/measurement/AN-1165738-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-01-23T11:00:00,Copper - Cu,Copper,6452,None,3.6,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
46,397,http://environment.data.gov.uk/water-quality/data/measurement/AN-1165738-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-01-23T11:00:00,Lead - as Pb,Lead,50,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
47,407,http://environment.data.gov.uk/water-quality/data/measurement/AN-1167780-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-02-13T09:50:00,Nickel - Ni,Nickel,6462,None,5.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
48,417,http://environment.data.gov.uk/water-quality/data/measurement/AN-1167780-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-02-13T09:50:00,BOD ATU,BOD : 5 Day ATU,85,None,1.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
49,427,http://environment.data.gov.uk/water-quality/data/measurement/AN-1170887-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-03-15T10:45:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0004,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
50,437,http://environment.data.gov.uk/water-quality/data/measurement/AN-1170887-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-03-15T10:45:00,Iron - as Fe,Iron,6051,None,158.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
51,447,http://environment.data.gov.uk/water-quality/data/measurement/AN-1174855-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-04-16T10:40:00,Temp Water,Temperature of Water,76,None,8.8,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
52,457,http://environment.data.gov.uk/water-quality/data/measurement/AN-1174855-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-04-16T10:40:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.074,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
53,467,http://environment.data.gov.uk/water-quality/data/measurement/AN-1178451-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-05-22T10:00:00,BOD ATU,BOD : 5 Day ATU,85,None,2.7,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
54,477,http://environment.data.gov.uk/water-quality/data/measurement/AN-1178451-0068,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-05-22T10:00:00,Turbidity,Turbidity,68,None,12.5,None,ftu,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
55,487,http://environment.data.gov.uk/water-quality/data/measurement/AN-1180435-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-06-14T11:35:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.293,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
56,497,http://environment.data.gov.uk/water-quality/data/measurement/AN-1180435-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-06-14T11:35:00,BOD ATU,BOD : 5 Day ATU,85,None,1.8,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
57,507,http://environment.data.gov.uk/water-quality/data/measurement/AN-1183635-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-07-12T10:30:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,10.5,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
58,517,http://environment.data.gov.uk/water-quality/data/measurement/AN-1183635-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-07-12T10:30:00,Lead - as Pb,Lead,50,None,2.0,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
59,527,http://environment.data.gov.uk/water-quality/data/measurement/AN-1186904-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-08-01T12:20:00,Copper - Cu,Copper,6452,None,4.9,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
60,537,http://environment.data.gov.uk/water-quality/data/measurement/AN-1186904-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-08-01T12:20:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0019,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
61,547,http://environment.data.gov.uk/water-quality/data/measurement/AN-1190155-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-09-02T11:55:00,BOD ATU,BOD : 5 Day ATU,85,None,1.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
62,557,http://environment.data.gov.uk/water-quality/data/measurement/AN-1190155-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-09-02T11:55:00,Zinc - as Zn,Zinc,6455,None,22.5,None,ug/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),462655,234551
63,567,http://environment.data.gov.uk/water-quality/data/measurement/AN-1194049-9819,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-09-18T19:40:00,"2,4,6-T","2,4,6-Trichlorophenol",9819,None,0.2,None,ug/l,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),462655,234551
64,577,http://environment.data.gov.uk/water-quality/data/measurement/AN-1194049-9094,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-09-18T19:40:00,"2,5-Xylenol","2,5-Dimethylphenol :- {2,5-Xylenol}",9094,None,0.2,None,ug/l,RIVER / RUNNING SURFACE WATER,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),462655,234551
65,587,http://environment.data.gov.uk/water-quality/data/measurement/AN-1192261-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M05,AN-01M05,R.OUSE FULWELL CROSSING,2002-09-19T08:30:00,Cond @ 25C,Conductivity at 25 C,77,None,1120.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,UNSPECIFIED AT TIME OF WIMS LOAD,462655,234551
