ID1,ID,@id,samplesamplingPoint,samplesamplingPointnotation,samplesamplingPointlabel,samplesampleDateTime,determinandlabel,determinanddefinition,determinandnotation,resultQualifiernotation,result,codedResultInterpretationinterpretation,determinandunitlabel,samplesampledMaterialTypelabel,sampleisComplianceSample,samplepurposelabel,samplesamplingPointeasting,samplesamplingPointnorthing
27,27,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.05,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
28,28,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,pH,pH,61,None,8.12,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
29,29,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,4.5600000000000005,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
30,30,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Nitrate-N,Nitrate as N,117,None,4.54,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
31,31,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Nitrite-N,Nitrite as N,118,None,0.0212,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
32,32,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.0014900000000000002,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
33,33,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.617,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
34,34,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,9.58,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
35,35,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,13.9,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
36,36,http://environment.data.gov.uk/water-quality/data/measurement/AN-1599628-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-07-20T15:32:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,235.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
37,37,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Nitrate-N,Nitrate as N,117,None,5.42,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
38,38,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Nitrite-N,Nitrite as N,118,None,0.0149,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
39,39,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00067,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
40,40,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.7020000000000001,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
41,41,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,None,11.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
42,42,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,13.4,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
43,43,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Cond @ 25C,Conductivity at 25 C,77,None,796.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
44,44,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,228.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
45,45,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Temp Water,Temperature of Water,76,None,15.51,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
46,46,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,114.4,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
47,47,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,pH,pH,61,None,7.87,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
48,48,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.033,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
49,49,http://environment.data.gov.uk/water-quality/data/measurement/AN-1601683-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-08-16T16:35:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,5.43,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
50,50,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,162,None,219.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
51,51,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Temp Water,Temperature of Water,76,None,13.51,None,cel,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
52,52,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Cond @ 25C,Conductivity at 25 C,77,None,738.0,None,us/cm,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
53,53,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,None,95.2,None,%,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
54,54,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Ammonia(N),Ammoniacal Nitrogen as N,111,None,0.031,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
55,55,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,pH,pH,61,None,7.99,None,phunits,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
56,56,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,N Oxidised,"Nitrogen, Total Oxidised as N",116,None,4.87,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
57,57,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Nitrate-N,Nitrate as N,117,None,4.84,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
58,58,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Nitrite-N,Nitrite as N,118,None,0.0292,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
59,59,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,NH3 un-ion,Ammonia un-ionised as N,119,None,0.00071,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
60,60,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Orthophospht,"Orthophosphate, reactive as P",180,None,0.522,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
61,61,http://environment.data.gov.uk/water-quality/data/measurement/AN-1603495-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-01M02,AN-01M02,SYRESHAM STR.TRIB.OUSE.A43 RD.BR.KINDSHL,2010-09-13T16:15:00,Sld Sus@105C,"Solids, Suspended at 105 C",135,None,3.0,None,mg/l,RIVER / RUNNING SURFACE WATER,False,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),463800,241400
